text	label
‘Ngizobonakala emdlalweni omkhulu’	Ezokungcebeleka
UDavids uzoqeqesha i-United ngokugcwele	Ezemidlalo
Kuwubizo ukusiza abantu koyisikhulu kwiSolidarity Fund	Intandokazi
Kumnyama ngebhola kuvunyelwa eminye imidlalo	Ezemidlalo
Ukhozi FM luzosinxephezela kanjani thina balaleli balo?	Imibono
USenong omemezele isikwati ugabe ngoMahlambi ku-Under 20	Ezemidlalo
ISundowns ibuyele kwamhlaba ihlulwa	Ezemidlalo
Isifikile i-Audi A3 entsha	Ezezimoto
IMaqaqa izovalwa ngowezilomo zowokholo	Ezokungcebeleka
Unozinti weBafana iyamcika eyeBrazil	Ezemidlalo
Abangeyisayo abanezisu ezinkulu nezimbejeje - Zahara	Ezokungcebeleka
Ziphulwe izinhliziyo ezikaFaro kunqoba i-Uruguay kowoMhlaba	Ezemidlalo
Akawuvali umlomo ngethuba alitholile umlingisi oqavile kuKalushi	Ezokungcebeleka
Yenza ezibukwayo iTS Galaxy kwi-CAF	Ezemidlalo
Ube neMinenhle edlulela phambili emncintiswaneni woKhozi	Ezokungcebeleka
Kulinyazwe oweTV kwaxoshwa onogada	Ezokungcebeleka
Iqhubekile nokugqama inkinga ye-Arrows kwiDiski	Ezemidlalo
OwaMatsantsantsa uvume iphutha elibaqhathe nolaka lwe’Downs	Ezemidlalo
Liphindele emaphoyiseni elecala elavulelwa oBabes	Ezokungcebeleka
Ubuye nendondo e-US umpheki wodumo wakuleli	Ezokungcebeleka
Kubuya uhlelo oluveza osaziwayo kwiBET Africa	Ezokungcebeleka
Kuthombe okhiye kwiSundowns nePirates	Ezemidlalo
Uyashoshela ngamavoti umgadli omusha weChiefs	Ezemidlalo
Igcokama liwumele ngeqiniso umculo wakithi	Imibono
IPlus Fab nezingubo zomshado zabondlekile	Intandokazi
I-PSG isayinise unozinti waseHammarsdale	Ezemidlalo
Iyawushubisa umbango iSuzuki Vitara Brezza	Ezezimoto
I-Chippa ifuna ozovala isikhala sikaMothwa	Ezemidlalo
Bachonywe uphaphe abakhulele ezinkulisa zeSuperSport	Ezemidlalo
Bakhuza ukuqagela ngozovala esikaSomizi	Ezokungcebeleka
Umfuna kwiChippa oweBucs uLarsen	Ezemidlalo
Omunye umsindo ngekaMpintsho	Ezokungcebeleka
Uzishaya isifuba owaMaZulu besinda	Ezemidlalo
UMcCarthy nenkinga yokugqoza kwamagoli	Ezemidlalo
IChiefs ikhombise ukuba buthaka idlala ngamaphuzu	Ezemidlalo
Usabona umqansa oqhwakele	Ezemidlalo
UMngqithi udalula imfihlo yabo kwiDowns	Ezemidlalo
UKelly angase afakwe enkantolo	Ezokungcebeleka
Ngeke simsayinise uThuso Phala: Johnson	Ezemidlalo
UNomvethe ufuna ukushaya iDowns	Ezemidlalo
Iyanda ingcindezi kuBenni ophikwa yimiphumela	Ezemidlalo
Iseluleko sabeGenerations kwabafisa ukulingisa	Ezokungcebeleka
Ubengayizwa eyezolimo obaqwaqwade bonke	Intandokazi
Izimoto zakwa-Opel sezidayiswa yiPeugeot Citroen SA	Ezezimoto
UHunt akanaso isiqiniseko ngekusasa kwiWits	Ezemidlalo
[IMIBONO] Ngidumele ngehlazo likaZodwa Wabantu	Ezokungcebeleka
Uhlukile kwakulingisayo ojoyine Uzalo	Ezokungcebeleka
UBeyoncé ufeze iphupho lowegqom’	Ezokungcebeleka
U-Ayanda Ncwane usolwa yinkampani ngesikweletu	Ezokungcebeleka
UTinkler usezocija iSuperSport United	Ezemidlalo
Umgadli akuvumanga ajabulele umklomelo	Ezemidlalo
URamaphosa wenza obekwenziwa wuZuma	Imibono
Igcokama lihlukanise abalandeli baMageza	Ezokungcebeleka
Sengikhathele yizinhlamba zoMntwana uThokozani: Buthelezi	Imibono
Kuyaphoxa ukungabibikho kwabalandeli kowomkhaya: Lekoelea	Ezemidlalo
Kuzobungazwa abaqopha umlando neBafana ngo-1996	Ezemidlalo
Odume ngokusebenza nosaziwayo usekwiHouse of Zwide	Ezokungcebeleka
UMosimane weluleke uMicho	Ezemidlalo
Kulele kubagadli ekwenzeni iWorld Cup ihlabahlose	Ezemidlalo
Abaholi kabayilandeli imithetho kamengameli	Imibono
Kukhalwa ngesinyama kuMayambela	Ezemidlalo
IPirates ethubeni lama-quarterfinal koweCaf	Ezemidlalo
Umethuli wezinhlelo usezolingisa kuZalo	Ezokungcebeleka
IDistruction Boyz ivivele impi yengoma	Ezokungcebeleka
Ezothando: Abasemzini bathi ngabulala umyeni wami ngengculazi	Ezokungcebeleka
UHlengiwe uthi akalwi noBig Fish ngezigidi	Ezokungcebeleka
OKhozini umuntu bamazi ngoba eseshonile	Imibono
URantie udonswe ngendlebe ngendlela yokuziphatha	Ezemidlalo
Indida kushiya oweNo Excuse Pay Papgeld	Ezokungcebeleka
Uzidonsele amanzi ngomsele	Ezokungcebeleka
Uziduduze ngendondo azithengele yona uMalinga	Ezokungcebeleka
UBaxter uthembisa ukuzinuka amakhwapha ngehlazo leRoyal AM	Ezemidlalo
UDolly akayizwa eyokudlala e-USA	Ezemidlalo
UBroos ucikwa ngamaqembu aseMzansi amenzela phansi	Ezemidlalo
UMicho uwufanisa nowamanqamu oweCity	Ezemidlalo
Umqeqeshi weGhana ubalise ngokulimala kuka-Ofori	Ezemidlalo
Umangele beshaywa yiFree State Stars	Ezemidlalo
IDowns ivule igebe kwi-log ishaya iStellies, iBay yawasha ijezi	Ezemidlalo
OweLeopards nethemba lomklomelo wamagoli	Ezemidlalo
Unkosikaiz kaHHP ukhala ngabangafuni baqome abafelokazi	Intandokazi
Unikelele isikole ngezihlalo uKhuzani	Ezokungcebeleka
OkaCaster akanandaba nokuzitshwa yi-IAAF	Ezemidlalo
UZinnbauer ujabulela ukuqala isizini nolwazi olungcono ngebhola lakuleli	Ezemidlalo
Ingcindezi oSuthwini idlulela phambili kweye-Caf	Ezemidlalo
Kuhlongozwa eyokuvumela abagomile koweMTN 8	Ezemidlalo
AboKhozi balubulele uhlelo lwantambama	Imibono
Uzophusha umculo wakhe phesheya	Ezokungcebeleka
URami uzolingisa ephambili emdlalweni iGiyani	Ezokungcebeleka
I-BET Africa izohlekisa ababukeli ngeBlack Tax	Ezokungcebeleka
Akaneme ngokuphaselana kwabadlali	Ezemidlalo
Ubonga izeluleko zikaYeye uMokoena	Ezemidlalo
Lugobile uphondo kuMampintsha emuva kokunqwaha noR20 000	Ezokungcebeleka
Umdlali we-Arrows ukhonjwa kwiHighlands	Ezemidlalo
UTrevor ubonge abalandeli eqokwa kuma-Emmy Awards	Ezokungcebeleka
Kugqame uRabada amaProteas ebhaxabula iBangladesh	Ezemidlalo
Angase ahlukane neDowns ngezayo uBilliat	Ezemidlalo
Badiniwe abeGagasi ngesenzo seSABC	Ezokungcebeleka
UKhuzwayo 'uphucwe' inombolo kwiPirates	Ezemidlalo
Asezoyikha ngamafosholo adlala kwi-NFD ngabaxhasi abasha	Ezemidlalo
Ukhale ngamaphutha oweSharks bedliwa yiStormers	Ezemidlalo
Akaneme ngabadlali bakuleli uKomphela	Ezemidlalo
Balandelwe ukusiza amaProteas ngesipiliyoni	Ezemidlalo
Idinga ukululekwa intombi esola uDJ ngokuyishaya	Ezokungcebeleka
Yingqovungqovu yeSUV iHyundai Palisade	Ezezimoto
UZinnbauer ufisa ukunqoba eseMTN 8	Ezemidlalo
Alikho elifune ukugoba uphondo kuSuthu nePirates	Ezemidlalo
Umangalela Ukhozi FM owalubhalela umdlalo	Ezokungcebeleka
Akhale ngaphansi  amaSharks kwiCrusaders ebizenzela	Ezemidlalo
Ubuyela eMoses Mabhida owamanqamu weMTN 8	Ezemidlalo
UMngqithi akaneme ngabebegxeka ifomu yeSundowns	Ezemidlalo
Kuhlabane abeChiefs kweyePSL	Ezemidlalo
Kuyingozi ukubekezela uthando lube seluse-ICU	Ezokungcebeleka
UBonang Matheba 'usethathiwe'	Ezokungcebeleka
AmaSharks ahlome ngeBhokobhoko kowamanqamu	Ezemidlalo
Libhekisa amabombo e-Uruguay elesizwe	Ezemidlalo
Bathi ncinci abagwedli abanikelelwe ngezinsiza	Ezemidlalo
OweStellenbosch ubambe umoya ngesinqumo sePSL	Ezemidlalo
Owayengumdlali weChiefs usola abadlali ngokuboza kweqembu	Ezemidlalo
OweTTM ufuna bagweme umlando omubi kwiPSL	Ezemidlalo
Dedani bosopolitiki endlunkulu kaZulu!	Imibono
Uyeke ubumeli eqala ibhizinisi	Intandokazi
Oku-Miss SA ukhuthaze abaningi ngomkhango wakhe	Ezokungcebeleka
Ukuwina kweBaroka kumele kuyivuse emaqandeni kwiligi	Ezemidlalo
Iyaqonga ingcindezi  kwiDowns ngeMTN 8	Ezemidlalo
Ngitusa okwenziwe wuMshengu eMenzi	Imibono
Umhlangano ophuthumayo we-PSL	Ezemidlalo
Uchitha eyokuduba umcimbi okamaskandi	Ezokungcebeleka
UKomphela uzodlala neChiefs enesilonda	Ezemidlalo
IChiefs izoxhumana nabalandeli bayo	Ezemidlalo
UMboweni uhlalelwe wumsebenzi onzima	Imibono
AmaProteas abesifazane azobuyela ensimini nge-West Indies	Ezemidlalo
Kuningi asafisa ukukuzuza oweGagasi	Ezokungcebeleka
ObekwiSibaya nefilimu entsha kaShaka	Ezokungcebeleka
Ngibonga abaholi bomphakathi KwaZulu-Natal	Imibono
UZahara usethole inkampani entsha	Ezokungcebeleka
Sizosiza ngani isikhundla se-AU kuRamaphosa?	Imibono
Izinto zenzeka ngendlela ebesifisa ngayo: Bilankulu	Ezemidlalo
Kunabadlali beDikwena abazodilizwa noJohnson	Ezemidlalo
UMohale uthi nakanjani uyamshiya uSomizi	Ezokungcebeleka
Abantu abangiqondi kahle: Eymael	Ezemidlalo
Uchichima injabulo esayiniswa inkampani yase-USA	Ezokungcebeleka
‘Bangibiza ngekhehlango-2012’	Ezemidlalo
Ubuthe izindondo ezingu-6 kuma-Awards uCassper	Ezokungcebeleka
Ehlile amaphaphu kwabeHighlands	Ezemidlalo
Uzophathisa uPitso ngekhanda	Ezemidlalo
Ufuna bangenise abesifazane embonini yamatekisi	Intandokazi
